,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,id,docket_id
89160,0.7993574926331407,0.003225977840516818,0.0375876370051578,0.003225870864968674,0.0032258742439252074,0.0032260862994634137,0.14047264110626864,0.0032262123265005545,0.0032260234663237857,0.003226184213734374,09000064846b9eac,FNS-2019-0001
64122,0.8209798144003531,0.00153874113890287,0.05212066120365586,0.0015388522550232276,0.0015384864218463393,0.0015389479772373556,0.1161285793990257,0.0015385376614601778,0.0015387390590742612,0.0015386404834211208,0900006484457abb,FNS-2019-0001
80836,0.0005682668443215471,0.000568236683961805,0.0005682335993221863,0.0005681942835627852,0.0005681932493127123,0.0005682538069424681,0.0005682144010733727,0.0005682206768946654,0.0005682275270207481,0.9948859589275878,09000064844979e4,FNS-2019-0001
132268,0.0010311093037221597,0.0010311962294785985,0.0010309524865670945,0.0010309440817867558,0.0010309311166475101,0.0010310246076581345,0.0010309811080305403,0.0010310088556649082,0.0010311187867314967,0.9907207334237128,0900006484060638,FNS-2019-0001
28912,0.9896546037650811,0.0011496236339227554,0.0011494595467109047,0.0011494348686701067,0.001149441041589116,0.0011494764106836915,0.001149468843577775,0.0011494661940840325,0.0011495245445130053,0.001149501151167508,090000648439e585,FNS-2019-0001
48945,0.0009260245847231503,0.0009260344415568146,0.000925946387645712,0.0009259281927810363,0.0009259395493701992,0.0009259698710743909,0.0009259652692745018,0.0009260393689068207,0.9916661630924969,0.0009259892421703935,09000064843e4a50,FNS-2019-0007
136654,0.0010103009411167377,0.0010103938742134784,0.0010101246697594064,0.0010102599835178554,0.001010104161881114,0.001010193883024136,0.0010105819130439757,0.0010101557200704009,0.001010330680884174,0.9909075541724887,090000648408bbbc,FNS-2019-0001
62383,0.0009260201142980725,0.0009259977644117954,0.0009259463796330963,0.0009259281788015518,0.0009259264762577057,0.0009261318620464288,0.0009259900939727227,0.0009260163262089752,0.9916660551118072,0.000925987692562511,09000064843e3363,FNS-2019-0007
128579,0.001010273935446439,0.0010103554166668992,0.0010101246652165176,0.001010120093627084,0.001010108225011644,0.0010101938825446872,0.0010101490214269309,0.0010101596148453236,0.0010102969612241495,0.9909082181839903,09000064840627d5,FNS-2019-0001
139087,0.011111418340062537,0.011111668766990622,0.011111220567097674,0.011111390819063857,0.011113902664138123,0.011112088128295837,0.899993918994585,0.011111424864326917,0.011111494902554885,0.01111147195288452,0900006483fbabe5,FNS-2018-0037
98838,0.9921732194997565,0.0008696264782276369,0.0008696993216986861,0.00086957141347463,0.0008695750606527057,0.0008696985846015669,0.0008695936973704326,0.0008696336521408694,0.000869638639049805,0.0008697436530271514,0900006484782d0c,FNS-2020-0015
126147,0.0010311203692715098,0.0010312766798803326,0.0010309528923670582,0.0010309440752753406,0.0010309311087036987,0.001031028226800479,0.001030989569719441,0.001031008855864346,0.0010311326105742066,0.9907206156115437,0900006484060be6,FNS-2019-0001
38873,0.0002299373024920572,0.00022993644268427317,0.00022992098827552293,0.00022989604179937984,0.00022988991128543686,0.9979306765894759,0.00022993286211992397,0.00022994698637084616,0.00022993466236775767,0.00022992821312885355,09000064843eb94a,FNS-2019-0001
30611,0.9897720293544344,0.0011365635629728508,0.0011363971284144784,0.00113648736844795,0.0011363790587114065,0.001136413596455939,0.0011364082378786467,0.0011364036150732016,0.0011364734155083708,0.0011364446621026066,090000648439cc42,FNS-2019-0001
135780,0.001111281392768656,0.0011112465697011933,0.0011111610918570494,0.001111147785565103,0.0011111167394723476,0.0011112323253622829,0.8990301000215334,0.0011113012750854333,0.09208016711382437,0.0011112456848302375,0900006483fa7a17,FNS-2018-0037
97597,0.01429089711926568,0.24438960174506175,0.6413095015124164,0.01428652188137393,0.01428806533526435,0.014286185664013703,0.014286493529413549,0.014288159153444172,0.01428714657861075,0.014287427481135892,09000064846dd9ff,FNS-2019-0001
94658,0.0006757428258300774,0.0006757270891376932,0.0006756831001963298,0.0006756851370114667,0.0006756761198924593,0.9939185828299453,0.0006757043239210118,0.0006756961349346135,0.0006757194340715776,0.0006757830050595984,09000064846b0a70,FNS-2019-0001
23679,0.9897721288380453,0.001136562098327167,0.00113639712952464,0.001136373024254759,0.0011363783796191206,0.001136413596555517,0.0011363906330510906,0.0011364165334382481,0.0011364783738709457,0.0011364613933132134,090000648439e3fb,FNS-2019-0001
31865,0.9897721975534334,0.0011365482763026078,0.0011363971135272578,0.0011363729967058974,0.0011363790284900878,0.0011364135945020391,0.001136391546323526,0.0011364036104825053,0.0011364568830501607,0.0011364393971824392,09000064843a00aa,FNS-2019-0001
16867,0.6883755928861025,0.0013335937664540342,0.00133341412189499,0.001333355094139101,0.0013334325898550225,0.0013334840633891258,0.30095624460365866,0.0013335382708103698,0.001333687476495174,0.0013336571272008727,090000648439bb30,FNS-2019-0001
111518,0.0007577101162332359,0.9931814380858759,0.0007575918368211554,0.0007575822596254194,0.0007575837644396002,0.0007576138319214421,0.0007575950724842314,0.0007576024710586649,0.0007576446939064293,0.0007576378676339865,09000064847ca162,FNS-2020-0015
122690,0.0007693276865193008,0.000769485928955446,0.0007694468514319035,0.000769440970264307,0.0007692308106988738,0.015564741493427752,0.11342544674060318,0.8656238727456722,0.0007695163311672386,0.0007694904412597566,090000648499d029,FNS-2020-0038
1472,0.0015627427867994656,0.001562788221716983,0.0015628934175359935,0.0015625103435068777,0.001562653085614984,0.001562755775893121,0.985935028049568,0.0015628463170776117,0.0015628198140918328,0.001562962188195088,09000064841bc122,FNS-2019-0009
78978,0.0008000331925933109,0.0008000238219193799,0.0008000763388922015,0.0008000953571211312,0.0008000175797612339,0.0008000501895644932,0.0008000914544212705,0.0008002510102280863,0.9927993049705708,0.000800056084928072,090000648443d90e,FNS-2019-0007
105429,0.0007520143892642882,0.9932326600207192,0.000751895532425537,0.0007518860966957982,0.0007518875776429211,0.0007519297560379527,0.0007519187465872439,0.0007519118575598646,0.0007519543729372687,0.0007519416501298152,09000064847c6e41,FNS-2020-0015
136319,0.0011368231302504722,0.0011367304531526747,0.014130206660749739,0.001136390567037274,0.0011364295890231647,0.001136576056024813,0.9420231653729848,0.0011365357016479083,0.0011366311203953512,0.03589051134873386,090000648405105d,FNS-2019-0009
139250,0.011755121008625172,0.06242170941910784,0.0007937091829232901,0.0007937192446391744,0.000793675714353001,0.0007939379445044637,0.09016626177671477,0.0007938611962930048,0.04553904459031243,0.7861489599225269,09000064840bb96b,FNS-2019-0001
125976,0.0010311406419335311,0.001031214010042259,0.001030952479532186,0.001030944069601085,0.001030931102286134,0.0010310246712245973,0.0010309776595694836,0.0010309848393740258,0.0010311484140939668,0.9907206821123427,090000648406044f,FNS-2019-0001
40651,0.0009260265899960359,0.0009259985833403312,0.0009259463840130741,0.0009259879102412695,0.0009259260026152574,0.0009259698707195077,0.0009259589474838553,0.0009260162902987195,0.9916661802810833,0.0009259891402085645,09000064843d9d46,FNS-2019-0007
5711,0.005883960732443995,0.005882902644488299,0.005882523859437966,0.005882743412070515,0.005882353135347873,0.005882678809925487,0.947054212508854,0.005883052247915629,0.005882871750528493,0.005882700898987617,09000064840f8709,FNS-2018-0037
122546,0.011116127251220886,0.01111168460700464,0.011111127654547817,0.011111115421616082,0.011111112385672358,0.3086963389650171,0.011112245997051906,0.0111139805902663,0.011113083898165075,0.6024031832294378,09000064847fe6a3,FNS-2020-0015
21029,0.9896546396847385,0.0011496115050872342,0.001149459549706743,0.001149434874056275,0.0011494403506462718,0.0011494764108521997,0.001149452696495121,0.0011494661948627577,0.0011495173927461497,0.0011495013408086099,090000648439fbf0,FNS-2019-0001
104625,0.000757714835645116,0.9931814473032097,0.0007575918352280724,0.0007575822567794199,0.0007575840711571261,0.0007576138318762019,0.000757594663192129,0.0007576024706651355,0.0007576331960881638,0.0007576355361589768,09000064847c8396,FNS-2020-0015
65727,0.0009434869492714273,0.0009434651613284701,0.0009434174670643138,0.0009433985700214184,0.000943396301817168,0.0009434418566025754,0.0009434291310388076,0.0009434902279292218,0.9915090150755478,0.0009434592593787707,0900006484400962,FNS-2019-0007
12147,0.002632800190018564,0.0026325131698689643,0.0026316814607913806,0.0026319979001830905,0.0026315789775087,0.0026322208455219747,0.9763105449236801,0.0026317859167656016,0.0026326565404463866,0.002632220075215259,09000064841db76b,FNS-2019-0009
119533,0.0007577000482176622,0.9931814596375944,0.0007575918320808461,0.0007575822514495766,0.000757583754791987,0.0007576138312846788,0.0007575949242733815,0.0007576024695891516,0.0007576366039275946,0.0007576346467906735,09000064847f529f,FNS-2020-0015
85692,0.05842185571891168,0.0007300741972130848,0.000730040107553211,0.0007299628415102124,0.0007299403365260822,0.0007300958182241581,0.0007300277720554787,0.0007299881397512828,0.0007300614342783664,0.9357379536339764,09000064844e9be0,FNS-2019-0001
97202,0.0006757428258300774,0.0006757270891376932,0.0006756831001963298,0.0006756851370114667,0.0006756761198924593,0.9939185828299453,0.0006757043239210118,0.0006756961349346135,0.0006757194340715776,0.0006757830050595984,09000064846d5cd9,FNS-2019-0001
47423,0.0009260169162435453,0.0009259935360871416,0.0009259463829262928,0.0009259281845673023,0.0009259264830610475,0.0009259698705601679,0.000925957412138001,0.0009260161939646388,0.9916662559670126,0.0009259890534392001,09000064843df38d,FNS-2019-0007
36193,0.9896545996735846,0.0011496113832508165,0.001149459553972421,0.0011494497476865365,0.0011494403593802509,0.0011494764113473615,0.0011494618740434,0.0011494794153821507,0.0011495204941671569,0.0011495010871853367,09000064843a9458,FNS-2019-0001
34495,0.9895343385804402,0.0011629803307696578,0.0011628257657685492,0.0011628005061805474,0.0011628061111783581,0.0011628430269489832,0.0011628187531699048,0.0011628325694525688,0.0011628859455848754,0.0011628684105064308,09000064843a41e1,FNS-2019-0001
18864,0.9896546314938456,0.0011496096896908873,0.0011494595493546503,0.0011494348734618152,0.0011494403499435852,0.0011494764107953972,0.0011494529404811598,0.001149479413987486,0.0011495149558608292,0.0011495003225785118,090000648439e9aa,FNS-2019-0001
143309,0.033333333333477884,0.033333333333563774,0.6999982888115545,0.03333498336714199,0.03333333334142433,0.033333333333790384,0.033333394477593245,0.033333333334511404,0.03333333333346205,0.03333333333348038,0900006483fbb390,FNS-2018-0037
84949,0.014286002709056824,0.014286896550541302,0.014285777179081872,0.014285714448586569,0.014285714477563825,0.014285714296548103,0.8714126315111738,0.014293924416018709,0.014290972211195397,0.014286652200233646,0900006484494524,FNS-2019-0007
126304,0.0010311221179280952,0.0010312216046470346,0.0010309524786982775,0.0010309440679172857,0.001030931100162183,0.0010310246075119001,0.0010309776073079752,0.0010309848395721989,0.0010311350093548137,0.9907207065669003,0900006484060e76,FNS-2019-0001
96414,0.0005918059133471499,0.0005917841084824188,0.0005918315295917141,0.0005917654355331761,0.0005917424993947556,0.0005919206724977628,0.08630399471538791,0.0005918749429841339,0.000591803703422117,0.9089614764793588,0900006484628062,FNS-2019-0001
123822,0.0009009558814443664,0.0009009441476843635,0.0009009201058318082,0.0009009113079912765,0.0009009009431416875,0.0009009365425377943,0.0009009355776314504,0.9918915613169937,0.0009009895000544202,0.0009009446766891508,09000064849c3960,FNS-2020-0038
121761,0.0007577007263645949,0.9931814622271492,0.0007575918319868238,0.0007575822512848949,0.0007575840646701797,0.0007576138312763263,0.0007575948191485193,0.0007576024695626013,0.0007576327297722083,0.0007576350487844302,09000064847f5d9d,FNS-2020-0015
119553,0.0007576954444608521,0.9931814698872885,0.0007575918342348236,0.0007575822552064686,0.0007575837592244914,0.0007576138315018098,0.000757595450443411,0.0007576024702128782,0.0007576311027875086,0.0007576339646393604,09000064847f52d5,FNS-2020-0015
31005,0.9896546173974321,0.0011496247897033146,0.0011494595475314646,0.0011494348700669134,0.001149440345955136,0.0011494764108049014,0.001149453108132268,0.001149466194345693,0.001149524281031876,0.0011495030549963257,090000648439fe86,FNS-2019-0001
72082,0.0009260213284831213,0.0009259955081847908,0.0009259463840160439,0.0009259281864524476,0.0009259264852847993,0.0009259698706945693,0.0009259579362105417,0.000926016204846768,0.9916662503768072,0.000925987719019673,09000064843f131b,FNS-2019-0007
61733,0.0008000331925933109,0.0008000238219193799,0.0008000763388922015,0.0008000953571211312,0.0008000175797612339,0.0008000501895644932,0.0008000914544212705,0.0008002510102280863,0.9927993049705708,0.000800056084928072,09000064843e8d30,FNS-2019-0007
130014,0.001031135053972266,0.0010312022921235532,0.0010309524826643628,0.001030944074991018,0.001030931108618701,0.001031024671760802,0.0010309846652118788,0.0010309848403978982,0.0010311402234209112,0.9907207005868387,090000648406221d,FNS-2019-0001
127965,0.0010311370087374419,0.0010312937356683858,0.001030952480879057,0.0010309440710025122,0.0010309311033830746,0.0010310246747421525,0.0010309941294766418,0.0010309848415403808,0.0010311357765053933,0.9907206021780649,090000648406159d,FNS-2019-0001
518,0.002777993794186182,0.0027779488166053542,0.0027779219426042412,0.002777823378662555,0.0027778384822874083,0.0027788629401926243,0.8747382103486592,0.10303706890446487,0.002778087306394642,0.002778244085942744,090000648419999a,FNS-2019-0009
108372,0.0007576988098068214,0.9931814481636718,0.0007575918325142693,0.000757582252209927,0.0007575837556898338,0.0007576138313209524,0.000757602681234538,0.0007576084076168466,0.0007576341348389824,0.0007576361310962833,09000064847c8a1f,FNS-2020-0015
68272,0.049174849642696354,0.0009525033789492043,0.0009524837468835362,0.0009524380868780603,0.0009524024429328194,0.07712870118653004,0.2431815701197191,0.000952454149164276,0.0009525128296622424,0.6248000844165844,09000064844640e2,FNS-2019-0001
116989,0.0004484919543702741,0.0004484796643496017,0.000448447911913437,0.00044844370812877467,0.0004484316016535365,0.00044853128507934187,0.00044848067460604335,0.000448487317526422,0.0004484923463285743,0.995963713536044,09000064847e3ceb,FNS-2020-0015
103608,0.0007635242439430936,0.993129363741343,0.0007633751030879181,0.0007633653761188765,0.0007633669032725131,0.0007633974399927014,0.0007633787693380417,0.0007633859033302208,0.0007634208664111834,0.0007634216531623954,09000064847c7d70,FNS-2020-0015
74316,0.0009263001029962292,0.0009259930616279841,0.0009259463887520895,0.0009259503411814918,0.0009259260122956585,0.0009259698713149347,0.0009261022840618058,0.0009260154911396802,0.9916658022133495,0.0009259942332805671,09000064843fc6ba,FNS-2019-0007
104164,0.0007577006518979267,0.9931814547724783,0.0007575918351136849,0.0007575822567113147,0.0007575837610004603,0.0007576138316396824,0.00075759461829237,0.0007576084084063944,0.0007576355667584262,0.0007576342977013898,09000064847c9740,FNS-2020-0015
44279,0.0009346687246258507,0.0009346506063791373,0.0009346002864010213,0.0009345817464627375,0.0009345800138462237,0.0009346242152157114,0.0009346115862847404,0.0009346716132620545,0.9915883638572361,0.0009346473502864328,09000064843e2d27,FNS-2019-0007
83118,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,09000064844abb58,FNS-2019-0001
115117,0.9921732194997565,0.0008696264782276369,0.0008696993216986861,0.00086957141347463,0.0008695750606527057,0.0008696985846015669,0.0008695936973704326,0.0008696336521408694,0.000869638639049805,0.0008697436530271514,09000064847dc40b,FNS-2020-0015
67099,0.0009434933695247493,0.0009434847460201535,0.0009434174702792658,0.0009433998255939435,0.0009433973401154095,0.0009434418569952406,0.0009434290078659512,0.0009434904662414105,0.9915089861184645,0.0009434597988993239,09000064843ee75e,FNS-2019-0007
7109,0.0038477149015975916,0.003846381692182942,0.003847055057197979,0.0038467358961542814,0.003846153879458158,0.07915323594759102,0.8900726426481999,0.003846286834173382,0.0038468427281196332,0.003846950415325132,09000064840f2219,FNS-2018-0037
13196,0.01428866850310574,0.014285739634459097,0.014285714316682418,0.01428571433932603,0.014285714349007182,0.014286021447448036,0.8714167476336837,0.014285714294921589,0.01428915603546339,0.014290809445902889,0900006484324490,FNS-2019-0007
72978,0.0005682668443215471,0.000568236683961805,0.0005682335993221863,0.0005681942835627852,0.0005681932493127123,0.0005682538069424681,0.0005682144010733727,0.0005682206768946654,0.0005682275270207481,0.9948859589275878,09000064844758ac,FNS-2019-0001
96859,0.0006757428258300774,0.0006757270891376932,0.0006756831001963298,0.0006756851370114667,0.0006756761198924593,0.9939185828299453,0.0006757043239210118,0.0006756961349346135,0.0006757194340715776,0.0006757830050595984,09000064846d2bd9,FNS-2019-0001
9181,0.009091102987046256,0.00909394060052609,0.009090909203394823,0.009091097941691538,0.009090909315587167,0.009098369411674604,0.9181693140205035,0.009091301298001621,0.00909153594531728,0.009091519276257065,0900006484116e2e,FNS-2018-0037
84765,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,09000064844c3f0f,FNS-2019-0001
50770,0.0009346846000557452,0.0009346495199254451,0.0009346002834759953,0.0009345817411393344,0.0009345795157835825,0.0009346242151923253,0.0009346160464738887,0.0009346871250517086,0.9915883350614555,0.0009346418914464865,09000064843e3b25,FNS-2019-0007
40754,0.9399431896360338,0.0010528028304317971,0.0010526614547331536,0.0010526398454384,0.0010526448765838356,0.03189462253804261,0.0010528978940159378,0.0010526782535832547,0.020793167415910908,0.0010526952552263253,09000064843e3e53,FNS-2019-0001
45327,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,090000648449fa89,FNS-2019-0001
138935,0.004000182458413448,0.004000124634368956,0.004000098879249889,0.004000257573191141,0.00400008163075163,0.004001219574306233,0.9639973922375321,0.004000072760331785,0.004000004446570009,0.004000565805284729,0900006483fba736,FNS-2018-0037
43903,0.0009346760195751214,0.0009346534932785041,0.0009346002838644224,0.0009345817418720899,0.0009345795166518159,0.0009346242151629548,0.0009346115210236924,0.0009346866828419729,0.99158834277567,0.0009346437500595247,09000064843e4a18,FNS-2019-0007
73136,0.0005377480662801182,0.0005376837455881735,0.007287282764217967,0.0005376456143345688,0.0005376445453102582,0.0005376993285493256,0.000537804760817016,0.0005376746166216352,0.0005376803717770119,0.9884111361865039,09000064844727c9,FNS-2019-0001
12704,0.0058824364061970625,0.005883082663686826,0.005882545461671623,0.005882519327896522,0.0058863292564738925,0.005882673461730484,0.947050229219561,0.005883774988685835,0.005883431297491589,0.00588297791660523,0900006484317af4,FNS-2019-0007
52734,0.0009346720310130177,0.0009346499625492618,0.0009346015517712896,0.0009345817446474177,0.0009345800117045431,0.0009346242150936553,0.0009346157127801602,0.0009346715431380682,0.9915883629641239,0.000934640263178729,0900006484427e8a,FNS-2019-0007
136030,0.001064065372379198,0.0010639777397396884,0.0010638595655656842,0.001063952602247059,0.0010638297962381894,0.0010639383602830048,0.9253203753737486,0.0010640830216673248,0.06616785798008164,0.0010640601880495732,0900006483fa9c5e,FNS-2018-0037
124830,0.0009009558814443664,0.0009009441476843635,0.0009009201058318082,0.0009009113079912765,0.0009009009431416875,0.0009009365425377943,0.0009009355776314504,0.9918915613169937,0.0009009895000544202,0.0009009446766891508,09000064849c7eec,FNS-2020-0038
4256,0.006250030374179266,0.006250000001096257,0.006251047936179501,0.00625045640848685,0.00625012328025951,0.006250866626094944,0.9437434483214504,0.006250146664574152,0.006253530369127741,0.006250350018551358,09000064840f27ca,FNS-2018-0037
47524,0.0009346775639462509,0.0009346686859391514,0.0009346002849488185,0.000934581743743876,0.0009345795188600011,0.0009346242153011849,0.0009346261648748939,0.0009346869714655739,0.991588311521531,0.0009346433293890521,09000064843e6792,FNS-2019-0007
113800,0.0004484919543702741,0.0004484796643496017,0.000448447911913437,0.00044844370812877467,0.0004484316016535365,0.00044853128507934187,0.00044848067460604335,0.000448487317526422,0.0004484923463285743,0.995963713536044,09000064847d7c89,FNS-2020-0015
107816,0.0007520248773145697,0.9932326698982631,0.0007518955301394017,0.0007519086481254242,0.000751887572709177,0.0007519171995787483,0.0007519041235549649,0.0007519118571608624,0.000751938942023529,0.0007519413511300334,09000064847c9875,FNS-2020-0015
36225,0.9896546297693256,0.0011496097189183734,0.0011494595606710073,0.0011494348930988507,0.0011494403731150665,0.0011494764121057753,0.0011494529413413595,0.0011494794173657337,0.0011495165910558975,0.0011495003230022397,09000064843abd11,FNS-2019-0001
52464,0.0009346755851682895,0.0009346500270867294,0.0009346002862955677,0.0009345817462738742,0.0009345795218592049,0.0009346242152125148,0.0009346119452042491,0.0009346715835654674,0.9915883639939965,0.000934641095337628,09000064843e91c4,FNS-2019-0007
83051,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,09000064844aaf48,FNS-2019-0001
26467,0.9896545144712943,0.0011496825263825267,0.0011494595604163332,0.0011494348912367274,0.0011494403710262159,0.0011494764134220737,0.0011494764219626165,0.0011494794185435682,0.001149537133522465,0.0011494987921933791,090000648439c85f,FNS-2019-0001
139515,0.05000000000025423,0.05000000000040538,0.0500000000069499,0.05000000001206445,0.5499999999764372,0.05000000000080351,0.0500000000005276,0.0500000000020727,0.050000000000226356,0.050000000000258636,0900006483fb38d5,FNS-2018-0037
144000,0.0007815190986055953,0.10547598757183059,0.000781348846264998,0.0007813229160843569,0.0007812813097080732,0.6200950280077907,0.23657376497272964,0.0007813371699707563,0.0007816641763378442,0.03316674593067745,090000648412a4dd,FNS-2019-0001
10907,0.00833333335381957,0.008336638724805846,0.008335293025818188,0.4212192358118757,0.008333334092514685,0.008333650079328578,0.5121002927629916,0.008340002374535352,0.008333333345418468,0.00833488642889201,09000064841db165,FNS-2019-0009
91804,0.0004484919543702741,0.0004484796643496017,0.000448447911913437,0.00044844370812877467,0.0004484316016535365,0.00044853128507934187,0.00044848067460604335,0.000448487317526422,0.0004484923463285743,0.995963713536044,09000064847a640c,FNS-2020-0015
9655,0.004545550347694805,0.004545621840060974,0.004545462441746234,0.0045475267529126685,0.0045457085326429175,0.04902950418124206,0.9146029985866005,0.0045456421295650045,0.0045455604123285295,0.004546424775206171,09000064841034d3,FNS-2018-0037
100772,0.0007520113697776913,0.9932326662449767,0.0007518955321952163,0.0007518860962997526,0.0007518875771755601,0.0007519297560019955,0.0007519187465626293,0.0007519118574860618,0.0007519511694151844,0.0007519416501090379,09000064847c77fc,FNS-2020-0015
103364,0.0007520155736859226,0.9932327147861444,0.0007518955326658584,0.0007518860969912076,0.0007518875779933472,0.0007519171997115102,0.000751898244277351,0.000751911857792314,0.0007519353122592485,0.0007519378184788446,09000064847cad61,FNS-2020-0015
1424,0.006250207822874906,0.006250205554132037,0.006250467098121551,0.006250405806902685,0.006250347568582585,0.006253749740504565,0.9437430699005818,0.006250175795552098,0.0062505695996539065,0.006250801113094006,09000064841bba7e,FNS-2019-0009
138413,0.007692482212861208,0.0720073147264588,0.007692520411688641,0.007692450022317772,0.00769239691534698,0.007693234220774995,0.8664502857482209,0.0076924526959998496,0.0076933511708911755,0.007693511875439696,0900006483fb9c0c,FNS-2018-0037
39766,0.0011905755685802759,0.0011905980033920824,0.0011905860490339858,0.7650712574876998,0.001190482755869665,0.00119059131356987,0.0011906495418185393,0.0011908257956675862,0.22540384827194038,0.0011905852124279848,09000064843c41af,FNS-2019-0007
59752,0.00093468522484893,0.0009346541221815463,0.0009346002797517814,0.0009345817348895164,0.0009345800001898855,0.0009346242144907868,0.0009346123552728903,0.0009346716133665757,0.9915883495302671,0.000934640924741066,09000064843e8a16,FNS-2019-0007
9510,0.00526364210440913,0.005263267811385752,0.005263181832035185,0.005263328819371628,0.00526315791733443,0.005263594863470335,0.9526261195494421,0.005264405895616958,0.005263592114567128,0.00526570909236729,09000064840fd734,FNS-2018-0037
140499,0.0026318812111194687,0.0026319320786311047,0.002631882245376442,0.0026318638152308697,0.0026320160647643168,0.0026323218783161377,0.9763126827615006,0.0026318000922597516,0.002631741923259441,0.002631877929541926,09000064840eecde,FNS-2019-0009
132415,0.022094299039702087,0.0010311956348017124,0.0010309531572642906,0.0010309442196022333,0.0010309311654167416,0.0010310910109133488,0.0010310500932433568,0.0010310087685294052,0.0010311260126117565,0.9696574008979151,0900006484061c6b,FNS-2019-0001
84430,0.0033337743580411756,0.0033335780369007904,0.003334219348742512,0.0033340361379457437,0.06544642879984804,0.0033341507626788885,0.6705092473091292,0.0033336610332572957,0.1592006534649476,0.08484025074850858,090000648440459b,FNS-2019-0007
113530,0.9921732194997565,0.0008696264782276369,0.0008696993216986861,0.00086957141347463,0.0008695750606527057,0.0008696985846015669,0.0008695936973704326,0.0008696336521408694,0.000869638639049805,0.0008697436530271514,09000064847d90e1,FNS-2020-0015
125294,0.05000000000025423,0.05000000000040538,0.0500000000069499,0.05000000001206445,0.5499999999764372,0.05000000000080351,0.0500000000005276,0.0500000000020727,0.050000000000226356,0.050000000000258636,0900006483fbe389,FNS-2018-0037
84565,0.0007752876935685005,0.0007752626344600984,0.0007752333883629469,0.0007751999063896852,0.0007751980560517637,0.0007753171738394836,0.000775224523987247,0.0007752410771936492,0.000775241396322667,0.9930227941498241,09000064844c0544,FNS-2019-0001
131189,0.001031123150953444,0.0010312038427551325,0.001030952478221926,0.0010311880297247784,0.0010309310995867634,0.0010310246066376723,0.0010310532477544431,0.0010310088531315497,0.001031143109031583,0.9907203715822027,0900006484061fca,FNS-2019-0001
59978,0.0009434901394292153,0.0009434824174237461,0.0009434174681918707,0.0009433985717239174,0.0009433963038061573,0.0009434418570564346,0.0009434289205598228,0.000943507629875743,0.9915089791012017,0.0009434575907314337,09000064843eab20,FNS-2019-0007
28040,0.9897718722597822,0.0011365534063310396,0.0011363971203805212,0.0011363730085495337,0.0011363790424677223,0.0011364135953439315,0.0011364321749012573,0.001136403612559213,0.0011364600825251652,0.0011367156971595815,090000648439da3f,FNS-2019-0001
132033,0.0010315808851697722,0.0010311862014023606,0.0010309524826896883,0.0010309440748629585,0.0010309311083607927,0.0010310956948393474,0.001030983134556455,0.0010309848407325365,0.001031120395025922,0.9907202211823601,0900006484063151,FNS-2019-0001
47501,0.000934676479824481,0.0009346506135681848,0.00093460028303219,0.0009345817406118081,0.000934579515179785,0.0009346242148324175,0.000934611520793338,0.0009346715531884793,0.9915883628495775,0.0009346412293917817,09000064843dc835,FNS-2019-0007
61809,0.0008000331925933109,0.0008000238219193799,0.0008000763388922015,0.0008000953571211312,0.0008000175797612339,0.0008000501895644932,0.0008000914544212705,0.0008002510102280863,0.9927993049705708,0.000800056084928072,09000064843e966d,FNS-2019-0007
119809,0.0007576984502487416,0.9931814646460831,0.0007575918329849912,0.0007575822530288476,0.0007575837566552534,0.0007576138313719666,0.0007575946181205353,0.0007576024698486377,0.000757632684245642,0.0007576354574119988,09000064847f58fc,FNS-2020-0015
116606,0.9921732194997565,0.0008696264782276369,0.0008696993216986861,0.00086957141347463,0.0008695750606527057,0.0008696985846015669,0.0008695936973704326,0.0008696336521408694,0.000869638639049805,0.0008697436530271514,09000064847e2c45,FNS-2020-0015
89818,0.8877340739067938,0.0011906404796296682,0.0011908129769130729,0.0011904786972601871,0.0011905870740272927,0.03570990484150651,0.06822148288129312,0.0011905330034979354,0.0011908433024574647,0.001190642836620827,09000064846b981e,FNS-2019-0001
120640,0.0007576981191805695,0.993181463007233,0.0007575918350931928,0.0007575822566888872,0.0007575837609737632,0.0007576138316144167,0.0007575969632036408,0.000757602470476847,0.0007576334904302609,0.0007576342651054445,09000064847f58d6,FNS-2020-0015
137567,0.00769230769557833,0.00769246686665133,0.007692494867596873,0.0076925714760176615,0.007692307875305808,0.007692880637553884,0.9307666512316376,0.007692440008793683,0.007692765962106204,0.007693113378758765,0900006483fb08f6,FNS-2018-0037
