id,docket_id,topic,likeliness
09000064841963db,EPA-R08-OAR-2019-0276,topic_2,0.6489665996863508
0900006484196b5e,EPA-HQ-OAR-2017-0757,topic_4,0.6999999999996545
090000648411d263,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d136,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d140,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
0900006484175b0f,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
0900006484196573,EPA-R03-OAR-2019-0553,topic_8,0.46049042516851446
09000064841971c1,EPA-R03-OAR-2019-0553,topic_2,0.6793443559872563
0900006483fc3b78,EPA-HQ-OPP-2014-0279,topic_8,0.4741696758959114
0900006484186510,EPA-HQ-OPPT-2018-0501,topic_3,0.549999999999143
090000648411cc1a,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc1b,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc1d,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc1e,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc1f,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc20,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc50,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc51,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc55,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc56,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc57,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc58,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc59,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc5a,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc5b,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc5c,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc5d,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc5e,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc60,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc61,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc62,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc64,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc65,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb32,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb33,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb34,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb35,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb36,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb37,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb39,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb3a,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb3b,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb3c,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb3d,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb3e,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb3f,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb40,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb42,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb43,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb44,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb45,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb46,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb47,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cb48,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc16,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc17,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc19,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
0900006483dab732,EPA-HQ-OPP-2014-0108,topic_8,0.4741696758959114
090000648411cc67,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc68,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc6a,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc6b,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc6c,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc6d,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc6e,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc6f,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc70,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc71,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc72,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc73,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc74,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc75,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc76,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc77,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cc78,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411cce5,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d114,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d115,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d116,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
09000064841950ab,EPA-R03-OAR-2019-0552,topic_8,0.8067415588949687
090000648419f267,EPA-R09-RCRA-2019-0088,topic_8,0.5810230964005609
09000064841932b3,EPA-R03-OAR-2019-0553,topic_2,0.8020475249866063
090000648419456f,EPA-R03-OAR-2019-0552,topic_8,0.47482358759187243
0900006484194570,EPA-R03-OAR-2019-0552,topic_2,0.44736449037479875
0900006484194a85,EPA-R03-OAR-2019-0552,topic_2,0.3055172666494158
0900006484148089,EPA-HQ-OPP-2011-0855,topic_0,0.42122468626757864
09000064841462ee,EPA-HQ-OAR-2018-0283,topic_3,0.549999999999143
090000648414be11,EPA-HQ-OAR-2015-0072,topic_8,0.9360781436742712
09000064841644f4,EPA-HQ-OAR-2019-0136,topic_3,0.549999999999143
09000064841644f5,EPA-HQ-OAR-2019-0136,topic_3,0.549999999999143
09000064841644f6,EPA-HQ-OAR-2019-0136,topic_3,0.549999999999143
09000064841644f7,EPA-HQ-OAR-2019-0136,topic_3,0.549999999999143
09000064841644f8,EPA-HQ-OAR-2019-0136,topic_3,0.549999999999143
09000064841644f9,EPA-HQ-OAR-2019-0136,topic_3,0.549999999999143
0900006484165ceb,EPA-HQ-OAR-2019-0136,topic_4,0.6999999999996545
09000064841a3bc5,EPA-R02-OAR-2019-0551,topic_2,0.7677066444172184
09000064841a37f0,EPA-R02-OAR-2019-0551,topic_2,0.6978104028432155
09000064841ac21d,EPA-R02-OAR-2019-0551,topic_8,0.47390790364042307
09000064841a4875,EPA-R02-OAR-2019-0551,topic_2,0.4914955233477321
090000648418bb74,EPA-HQ-OW-2017-0300,topic_2,0.5366120836291615
09000064841a2929,EPA-HQ-OW-2017-0300,topic_4,0.6999999999996545
09000064841abb80,EPA-HQ-OW-2017-0300,topic_4,0.6999999999996545
090000648411d117,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648419ea3b,EPA-HQ-OW-2009-0819,topic_8,0.6599619985262601
090000648419f35f,EPA-HQ-OW-2009-0819,topic_2,0.5607065358713709
090000648419f56a,EPA-HQ-OW-2009-0819,topic_8,0.6706355862534655
090000648419e095,EPA-HQ-OW-2009-0819,topic_2,0.53049333635544
090000648419ebb1,EPA-HQ-OW-2009-0819,topic_2,0.5837854596025763
090000648419f41c,EPA-HQ-OW-2009-0819,topic_8,0.4522187606434226
09000064841a0c5c,EPA-HQ-OW-2009-0819,topic_4,0.6999999999996545
090000648411d25a,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d25e,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
0900006484198086,EPA-R02-OAR-2019-0551,topic_2,0.4928458320475928
0900006484198f21,EPA-R02-OAR-2019-0551,topic_2,0.8918072310528254
090000648419afec,EPA-R02-OAR-2019-0551,topic_2,0.5156108464488551
09000064841a23b8,EPA-HQ-OW-2017-0300,topic_2,0.4925373550242951
090000648419b358,EPA-R02-OAR-2019-0551,topic_2,0.6307225352081174
090000648419cbc8,EPA-R02-OAR-2019-0551,topic_2,0.5274447542650751
090000648419ead5,EPA-R02-OAR-2019-0551,topic_2,0.6139794682305231
090000648419f124,EPA-R02-OAR-2019-0551,topic_2,0.6713718842102683
09000064841a073f,EPA-HQ-OW-2017-0300,topic_2,0.4562906210520169
09000064841a0b0e,EPA-HQ-OW-2017-0300,topic_2,0.4562906210520169
09000064841a0b68,EPA-HQ-OW-2017-0300,topic_2,0.4562906210520169
09000064841a13fd,EPA-R02-OAR-2019-0551,topic_8,0.4682029526437489
09000064841a1525,EPA-HQ-OW-2017-0300,topic_2,0.5046816388939673
09000064841a1601,EPA-HQ-OW-2017-0300,topic_8,0.473650240996739
09000064841a1dc4,EPA-HQ-OW-2017-0300,topic_2,0.5382213334539099
09000064841a20a4,EPA-HQ-OW-2017-0300,topic_8,0.3914501797590218
09000064841a23c2,EPA-HQ-OW-2017-0300,topic_2,0.5703024628513121
09000064841a2431,EPA-HQ-OW-2017-0300,topic_2,0.5475032928648209
09000064841a464a,EPA-R02-OAR-2019-0551,topic_2,0.6170653771820116
09000064841a46ce,EPA-R02-OAR-2019-0551,topic_4,0.6999999999996545
09000064841a53b4,EPA-R02-OAR-2019-0551,topic_2,0.7691175040565761
09000064841a53c5,EPA-R02-OAR-2019-0551,topic_2,0.6279088350822765
09000064841a6198,EPA-HQ-OW-2017-0300,topic_8,0.40544642144605336
09000064841a6501,EPA-R02-OAR-2019-0551,topic_2,0.8526238924212666
09000064841a8c75,EPA-R02-OAR-2019-0551,topic_2,0.8273307075730306
09000064841a8eab,EPA-R02-OAR-2019-0551,topic_2,0.6005378632209224
09000064841a9307,EPA-R02-OAR-2019-0551,topic_2,0.6024017562981807
09000064841ab9c3,EPA-R02-OAR-2019-0551,topic_2,0.8830478832231342
09000064841a9506,EPA-R02-OAR-2019-0551,topic_2,0.8770979106775014
09000064841aa0af,EPA-R02-OAR-2019-0551,topic_8,0.49977390249695697
09000064841aa284,EPA-R02-OAR-2019-0551,topic_2,0.6050260843258514
09000064841aab27,EPA-HQ-OW-2017-0300,topic_8,0.5954053344088471
09000064841aaebf,EPA-R02-OAR-2019-0551,topic_4,0.6999999999996545
09000064841ab612,EPA-R02-OAR-2019-0551,topic_2,0.5881551595395242
09000064841ab925,EPA-R02-OAR-2019-0551,topic_2,0.5119801506179109
09000064841b2ebc,EPA-R08-OAR-2019-0276,topic_8,0.7652964727169477
090000648411d118,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d119,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d11a,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d11b,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d11c,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d11d,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d11e,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d11f,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d120,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d122,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648411d124,EPA-HQ-OAR-2017-0757,topic_3,0.549999999999143
090000648418c07b,EPA-HQ-OW-2017-0300,topic_2,0.6876902765215576
0900006484190cea,EPA-R08-OAR-2019-0276,topic_4,0.6465524956193702
0900006484196f97,EPA-R08-OAR-2019-0276,topic_8,0.6515217073502388
090000648411d77b,EPA-HQ-OAR-2019-0454,topic_4,0.6999999999996545
09000064841905d9,EPA-HQ-OAR-2017-0664,topic_3,0.549999999999143
090000648411bfd1,EPA-HQ-OAR-2019-0454,topic_4,0.41498829507206286
09000064841adf6d,EPA-R02-OAR-2019-0551,topic_2,0.5908627783445624
09000064841afd1d,EPA-R02-OAR-2019-0551,topic_2,0.4295321673284759
09000064841b1762,EPA-R02-OAR-2019-0551,topic_2,0.6536122849140898
09000064841b39c6,EPA-R02-OAR-2019-0551,topic_2,0.88736834978371
09000064841b1d1e,EPA-R02-OAR-2019-0551,topic_2,0.5504196701016436
09000064841b241a,EPA-R02-OAR-2019-0551,topic_2,0.5578335032400048
09000064841b29cc,EPA-R02-OAR-2019-0551,topic_2,0.6151387367418881
09000064841ad505,EPA-R02-OAR-2019-0551,topic_2,0.47721319242003735
09000064841afe40,EPA-R02-OAR-2019-0551,topic_2,0.6938824480239394
09000064841b1c52,EPA-R02-OAR-2019-0551,topic_4,0.5622576344037825
09000064841b23b7,EPA-R02-OAR-2019-0551,topic_2,0.44573559557704956
09000064841b26b1,EPA-R02-OAR-2019-0551,topic_4,0.36970446111848804
09000064841b3585,EPA-R02-OAR-2019-0551,topic_6,0.3561637784932174
09000064841b3dda,EPA-R02-OAR-2019-0551,topic_2,0.7656415886750483
09000064841b5eed,EPA-R02-OAR-2019-0551,topic_2,0.6917547343415869
